,date,state,retail,grocery,parks,transit,workplaces,residential,cases,deaths,daily_new_cases,daily_new_deaths
4632,2020-03-31,NY,-41.81967213114754,-16.131147540983605,-2.272727272727273,-46.3235294117647,-50.0655737704918,20.962264150943398,76211,1929,8707.0,417.0
4633,2020-04-01,NY,-37.52459016393443,-8.508196721311476,36.857142857142854,-45.02857142857143,-49.950819672131146,20.314814814814813,84364,2415,8153.0,486.0
4634,2020-04-02,NY,-40.80327868852459,-10.639344262295081,15.652173913043478,-48.22222222222222,-50.32786885245902,21.384615384615383,93360,2963,8996.0,548.0
4635,2020-04-03,NY,-45.80327868852459,-12.59016393442623,-25.419354838709676,-54.351351351351354,-50.59016393442623,24.54901960784314,103689,3716,10329.0,753.0
4636,2020-04-04,NY,-46.18032786885246,-12.573770491803279,60.523809523809526,-52.60606060606061,-35.278688524590166,14.483870967741936,115963,4535,12274.0,819.0
4637,2020-04-05,NY,-44.39344262295082,-14.885245901639344,31.88,-56.38709677419355,-35.47540983606557,12.703703703703704,124085,5335,8122.0,800.0
4638,2020-04-06,NY,-40.4468085106383,-10.659090909090908,56.85,-48.08571428571429,-49.60655737704918,19.433962264150942,133389,6149,9304.0,814.0
4639,2020-04-07,NY,-47.48936170212766,1.1111111111111112,48.1578947368421,-44.27272727272727,-51.08196721311475,20.264150943396228,141703,7185,8314.0,1036.0
4640,2020-04-08,NY,-50.64,-0.35555555555555557,10.181818181818182,-46.529411764705884,-51.36065573770492,21.339622641509433,151271,8138,9568.0,953.0
4641,2020-04-09,NY,-52.84,-1.608695652173913,-22.785714285714285,-51.05714285714286,-52.18032786885246,23.096153846153847,162036,9166,10765.0,1028.0
4642,2020-04-10,NY,-55.254901960784316,-2.0408163265306123,-25.967741935483872,-57.142857142857146,-56.26229508196721,26.75,172830,10162,10794.0,996.0
4643,2020-04-11,NY,-50.08,13.11111111111111,43.0,-51.0,-36.36065573770492,14.9,182990,11159,10160.0,997.0
4644,2020-04-12,NY,-71.25,-46.42857142857143,27.76,-58.03225806451613,-41.295081967213115,13.346153846153847,191425,12116,8435.0,957.0
4645,2020-04-13,NY,-57.255319148936174,-25.25,-36.8,-57.11764705882353,-51.049180327868854,22.692307692307693,197973,12998,6548.0,882.0
4646,2020-04-14,NY,-47.708333333333336,-11.615384615384615,24.65,-46.6764705882353,-49.557377049180324,20.64814814814815,205375,14001,7402.0,1003.0
4647,2020-04-15,NY,-43.30612244897959,-9.843137254901961,10.08695652173913,-47.30555555555556,-49.49180327868852,20.88888888888889,217130,14937,11755.0,936.0
4648,2020-04-16,NY,-46.44,-10.634615384615385,-2.32,-50.861111111111114,-49.622950819672134,21.425925925925927,225761,15669,8631.0,732.0
4649,2020-04-17,NY,-51.21568627450981,-15.50943396226415,-10.03448275862069,-55.333333333333336,-49.21311475409836,23.88,233293,16473,7532.0,804.0
4650,2020-04-18,NY,-53.431372549019606,-16.71153846153846,-4.04,-55.25,-34.21311475409836,15.4,240542,17141,7249.0,668.0
4651,2020-04-19,NY,-47.770833333333336,-18.48936170212766,53.0,-54.064516129032256,-32.278688524590166,11.74074074074074,246741,17793,6199.0,652.0
4652,2020-04-20,NY,-44.8936170212766,-12.673076923076923,27.61904761904762,-47.885714285714286,-47.39344262295082,18.98148148148148,251608,18412,4867.0,619.0
4653,2020-04-21,NY,-49.4375,-15.823529411764707,-19.814814814814813,-50.54545454545455,-48.91803278688525,21.566037735849058,255932,19040,4324.0,628.0
4654,2020-04-22,NY,-48.673469387755105,-13.115384615384615,-2.5925925925925926,-47.42857142857143,-48.63934426229508,21.203703703703702,261591,19647,5659.0,607.0
4655,2020-04-23,NY,-46.98,-11.23076923076923,2.391304347826087,-47.94444444444444,-48.22950819672131,20.703703703703702,267932,20212,6341.0,565.0
4656,2020-04-24,NY,-49.627450980392155,-15.245283018867925,-11.448275862068966,-53.75,-48.31147540983606,23.115384615384617,276218,20759,8286.0,547.0
4657,2020-04-25,NY,-44.11764705882353,-5.923076923076923,107.46666666666667,-40.54838709677419,-30.60655737704918,11.32258064516129,286901,21326,10683.0,567.0
4658,2020-04-26,NY,-51.479166666666664,-20.72340425531915,-38.90625,-59.78125,-34.26229508196721,13.384615384615385,292914,21804,6013.0,478.0
4659,2020-04-27,NY,-44.702127659574465,-11.538461538461538,-8.125,-48.38235294117647,-46.131147540983605,19.666666666666668,296991,22267,4077.0,463.0
4660,2020-04-28,NY,-39.787234042553195,-5.921568627450981,76.66666666666667,-40.76470588235294,-46.77049180327869,12.833333333333334,300276,22777,3285.0,510.0
4661,2020-04-29,NY,-41.38775510204081,-8.313725490196079,11.142857142857142,-44.529411764705884,-46.78688524590164,19.203703703703702,304994,23287,4718.0,510.0
4662,2020-04-30,NY,-43.04,-9.76923076923077,-21.52,-48.5,-47.18032786885246,20.75925925925926,309696,23616,4702.0,329.0
4663,2020-05-01,NY,-41.13725490196079,-5.245283018867925,7.296296296296297,-47.361111111111114,-46.131147540983605,20.962962962962962,313575,23841,3879.0,225.0
4664,2020-05-02,NY,-36.7,0.49019607843137253,124.33333333333333,-34.516129032258064,-28.098360655737704,10.09375,318134,24035,4559.0,194.0
4665,2020-05-03,NY,-30.319148936170212,0.021739130434782608,146.61111111111111,-39.225806451612904,-26.016393442622952,7.689655172413793,321833,24576,3699.0,541.0
4666,2020-05-04,NY,-37.234042553191486,-5.02,19.863636363636363,-44.57142857142857,-44.114754098360656,17.61111111111111,324357,24788,2524.0,212.0
4667,2020-05-05,NY,-32.787234042553195,2.5098039215686274,54.9,-38.18181818181818,-44.31147540983606,17.11111111111111,326659,25028,2302.0,240.0
4668,2020-05-06,NY,-38.816326530612244,-4.62,8.523809523809524,-43.08571428571429,-44.59016393442623,18.462962962962962,329405,25956,2746.0,928.0
4669,2020-05-07,NY,-35.78,1.0384615384615385,64.8,-39.03030303030303,-44.16393442622951,17.5,332931,26206,3526.0,250.0
4670,2020-05-08,NY,-42.15686274509804,-3.30188679245283,0.9629629629629629,-44.911764705882355,-44.049180327868854,20.425925925925927,335804,26358,2873.0,152.0
4671,2020-05-09,NY,-41.31372549019608,6.346153846153846,4.6923076923076925,-44.5,-27.557377049180328,12.741935483870968,338519,26584,2715.0,226.0
4672,2020-05-10,NY,-34.829787234042556,2.4693877551020407,55.81818181818182,-40.96774193548387,-23.704918032786885,7.9,340657,26798,2138.0,214.0
4673,2020-05-11,NY,-42.744680851063826,-11.7,-2.9583333333333335,-43.38235294117647,-42.24590163934426,18.185185185185187,342267,27003,1610.0,205.0
4674,2020-05-12,NY,-36.829787234042556,-3.48,42.25,-37.0,-42.278688524590166,17.24074074074074,343705,27282,1438.0,279.0
4675,2020-05-13,NY,-33.9375,-1.6666666666666667,72.52631578947368,-34.54545454545455,-42.09836065573771,16.472727272727273,345828,27448,2123.0,166.0
4676,2020-05-14,NY,-32.3859649122807,-1.5357142857142858,63.89473684210526,-37.24242424242424,-42.42622950819672,16.054545454545455,348192,27617,2364.0,169.0
4677,2020-05-15,NY,-37.706896551724135,-5.75,44.47826086956522,-41.142857142857146,-42.67213114754098,18.833333333333332,350951,27755,2759.0,138.0
4678,2020-05-16,NY,-29.74137931034483,3.8333333333333335,129.78571428571428,-28.838709677419356,-23.491803278688526,7.9393939393939394,353136,27953,2185.0,198.0
4679,2020-05-17,NY,-25.142857142857142,-1.4901960784313726,109.0,-36.56666666666667,-21.19672131147541,7.366666666666666,355037,28168,1901.0,215.0
4680,2020-05-18,NY,-30.037735849056602,-2.109090909090909,33.18181818181818,-39.72727272727273,-39.83606557377049,15.777777777777779,356278,28302,1241.0,134.0
4681,2020-05-19,NY,-25.203703703703702,2.625,61.23529411764706,-32.86666666666667,-39.68852459016394,14.745454545454546,357757,28437,1479.0,135.0
4682,2020-05-20,NY,-23.836363636363636,5.418181818181818,88.89473684210526,-30.151515151515152,-40.19672131147541,14.254545454545454,359235,28540,1478.0,103.0
4683,2020-05-21,NY,-21.839285714285715,9.821428571428571,98.3529411764706,-27.59375,-40.557377049180324,13.727272727272727,361313,28663,2078.0,123.0
4684,2020-05-22,NY,-28.24137931034483,7.785714285714286,73.58823529411765,-31.735294117647058,-42.278688524590166,15.38888888888889,362991,28802,1678.0,139.0
4685,2020-05-23,NY,-28.24137931034483,9.166666666666666,43.470588235294116,-32.774193548387096,-22.24590163934426,8.393939393939394,364745,28900,1754.0,98.0
4686,2020-05-24,NY,-18.236363636363638,11.106382978723405,165.05882352941177,-30.966666666666665,-21.37704918032787,3.8333333333333335,366346,29046,1601.0,146.0
4687,2020-05-25,NY,-29.25925925925926,0.6792452830188679,131.6,-41.24242424242424,-71.08196721311475,19.62162162162162,367625,29138,1279.0,92.0
4688,2020-05-26,NY,-24.454545454545453,4.25,88.23529411764706,-28.225806451612904,-38.868852459016395,13.218181818181819,368669,29241,1044.0,103.0
4689,2020-05-27,NY,-23.163636363636364,6.654545454545454,90.33333333333333,-30.303030303030305,-38.14754098360656,13.482142857142858,369801,29339,1132.0,98.0
4690,2020-05-28,NY,-25.982456140350877,5.160714285714286,49.2,-31.34375,-37.75409836065574,14.472727272727273,371559,29438,1758.0,99.0
4691,2020-05-29,NY,-33.98275862068966,-2.9473684210526314,38.86363636363637,-36.5,-37.9344262295082,16.763636363636362,373108,29535,1549.0,97.0
4692,2020-05-30,NY,-27.862068965517242,5.4,126.0,-26.70967741935484,-12.39344262295082,6.914285714285715,374471,29612,1363.0,77.0
4693,2020-05-31,NY,-22.472727272727273,1.76,144.11111111111111,-27.8,-12.721311475409836,5.5,375575,29699,1104.0,87.0
4694,2020-06-01,NY,-21.07547169811321,5.962962962962963,73.36842105263158,-29.181818181818183,-34.459016393442624,12.181818181818182,376520,29766,945.0,67.0
4695,2020-06-02,NY,-25.09259259259259,3.982142857142857,60.63157894736842,-29.806451612903224,-35.18032786885246,13.357142857142858,377881,29847,1361.0,81.0
4696,2020-06-03,NY,-23.272727272727273,5.763636363636364,56.95,-28.818181818181817,-35.295081967213115,13.553571428571429,378924,29918,1043.0,71.0
4697,2020-06-04,NY,-21.8,8.946428571428571,99.58823529411765,-25.59375,-34.557377049180324,11.928571428571429,379977,30011,1053.0,93.0
4698,2020-06-05,NY,-26.482758620689655,4.785714285714286,55.44444444444444,-31.735294117647058,-35.19672131147541,13.145454545454545,381019,30066,1042.0,55.0
4699,2020-06-06,NY,-22.06896551724138,9.981481481481481,138.8125,-23.548387096774192,-11.639344262295081,5.228571428571429,382102,30123,1083.0,57.0
4700,2020-06-07,NY,-13.75,6.042553191489362,186.77777777777777,-20.6,-11.245901639344263,3.4838709677419355,382879,30183,777.0,60.0
4701,2020-06-08,NY,-16.272727272727273,8.351851851851851,104.11111111111111,-28.21875,-32.67213114754098,10.553571428571429,383591,30239,712.0,56.0
4702,2020-06-09,NY,-16.89090909090909,8.392857142857142,112.25,-25.366666666666667,-33.36065573770492,10.803571428571429,384281,30309,690.0,70.0
4703,2020-06-10,NY,-18.803571428571427,6.327272727272727,91.84210526315789,-26.625,-34.114754098360656,11.678571428571429,384945,30376,664.0,67.0
4704,2020-06-11,NY,-18.553571428571427,8.107142857142858,47.3125,-25.71875,-33.721311475409834,11.910714285714286,385669,30431,724.0,55.0
4705,2020-06-12,NY,-20.88135593220339,6.803571428571429,106.3125,-23.96969696969697,-33.9344262295082,11.454545454545455,386490,30511,821.0,80.0
4706,2020-06-13,NY,-17.56896551724138,9.5,134.91666666666666,-16.580645161290324,-8.852459016393443,4.166666666666667,387402,30565,912.0,54.0
4707,2020-06-14,NY,-11.581818181818182,5.166666666666667,182.38888888888889,-17.5,-8.180327868852459,2.8125,388096,30605,694.0,40.0
4708,2020-06-15,NY,-12.090909090909092,7.7592592592592595,99.3529411764706,-23.125,-32.032786885245905,9.910714285714286,388719,30645,623.0,40.0
4709,2020-06-16,NY,-10.872727272727273,10.785714285714286,113.13333333333334,-20.379310344827587,-32.131147540983605,9.803571428571429,389349,30683,630.0,38.0
4710,2020-06-17,NY,-11.267857142857142,10.272727272727273,109.47058823529412,-20.03125,-32.704918032786885,9.732142857142858,389910,30722,561.0,39.0
4711,2020-06-18,NY,-11.052631578947368,11.5,108.875,-20.28125,-33.08196721311475,9.446428571428571,390536,30767,626.0,45.0
4712,2020-06-19,NY,-15.88135593220339,10.696428571428571,117.29411764705883,-21.242424242424242,-34.91803278688525,9.872727272727273,391330,30816,794.0,49.0
4713,2020-06-20,NY,-13.76271186440678,17.51851851851852,152.91666666666666,-10.32258064516129,-8.19672131147541,2.2972972972972974,392037,30839,707.0,23.0
4714,2020-06-21,NY,-9.127272727272727,12.553191489361701,176.77777777777777,-13.733333333333333,-6.245901639344262,0.4375,392702,30884,665.0,45.0
4715,2020-06-22,NY,-11.672727272727272,5.963636363636364,94.23529411764706,-21.625,-34.131147540983605,9.696428571428571,393257,30934,555.0,50.0
4716,2020-06-23,NY,-9.472727272727273,9.678571428571429,107.375,-19.066666666666666,-34.16393442622951,9.839285714285714,393855,30970,598.0,36.0
4717,2020-06-24,NY,-9.553571428571429,9.2,108.41176470588235,-18.5,-32.49180327868852,9.517857142857142,394430,31001,575.0,31.0
4718,2020-06-25,NY,-8.892857142857142,12.267857142857142,122.58823529411765,-15.375,-32.21311475409836,9.0,395168,31029,738.0,28.0
4719,2020-06-26,NY,-15.620689655172415,9.517857142857142,120.9375,-17.393939393939394,-33.42622950819672,9.181818181818182,395972,31075,804.0,46.0
4720,2020-06-27,NY,-16.982758620689655,7.472727272727273,88.33333333333333,-13.32258064516129,-11.688524590163935,4.485714285714286,396669,31105,697.0,30.0
4721,2020-06-28,NY,-8.345454545454546,5.938775510204081,158.05263157894737,-12.551724137931034,-6.688524590163935,1.9375,397293,31137,624.0,32.0
4722,2020-06-29,NY,-6.946428571428571,10.309090909090909,105.52941176470588,-22.448275862068964,-32.868852459016395,9.0,397684,31143,391.0,6.0
4723,2020-06-30,NY,-3.9464285714285716,12.018181818181818,92.29411764705883,-18.9,-33.278688524590166,9.392857142857142,398142,31776,458.0,633.0
4724,2020-07-01,NY,-1.4464285714285714,16.29090909090909,93.41176470588235,-14.21875,-33.67213114754098,8.839285714285714,398770,31791,628.0,15.0
4725,2020-07-02,NY,5.6440677966101696,26.01818181818182,138.2,-8.32258064516129,-35.63934426229508,7.410714285714286,399642,31814,872.0,23.0
4726,2020-07-03,NY,-3.4237288135593222,27.763636363636362,94.86666666666666,-23.0625,-55.032786885245905,13.428571428571429,400561,31836,919.0,22.0
4727,2020-07-04,NY,-29.271186440677965,9.555555555555555,157.66666666666666,-20.70967741935484,-23.9672131147541,1.4848484848484849,401286,31860,725.0,24.0
4728,2020-07-05,NY,-4.696428571428571,3.1875,189.94444444444446,-6.285714285714286,-12.704918032786885,-0.03225806451612903,401822,31895,536.0,35.0
4729,2020-07-06,NY,-2.3392857142857144,13.037037037037036,100.6470588235294,-18.35483870967742,-37.18032786885246,8.89090909090909,402338,31911,516.0,16.0
4730,2020-07-07,NY,-3.807017543859649,14.10909090909091,102.8,-17.6,-34.98360655737705,8.945454545454545,402928,31934,590.0,23.0
4731,2020-07-08,NY,-6.517857142857143,11.218181818181819,90.0,-20.25,-34.01639344262295,9.696428571428571,403619,31945,691.0,11.0
4732,2020-07-09,NY,-5.228070175438597,14.25,133.78571428571428,-17.322580645161292,-33.622950819672134,8.589285714285714,404207,31979,588.0,34.0
4733,2020-07-10,NY,-16.45762711864407,5.571428571428571,35.294117647058826,-25.53125,-35.557377049180324,11.309090909090909,404997,32004,790.0,25.0
4734,2020-07-11,NY,-14.224137931034482,8.254545454545454,108.4375,-13.774193548387096,-10.639344262295081,4.305555555555555,405724,32019,727.0,15.0
4735,2020-07-12,NY,-1.6785714285714286,7.617021276595745,216.52941176470588,-8.89655172413793,-8.40983606557377,0.9375,406403,32029,679.0,10.0
4736,2020-07-13,NY,-5.178571428571429,10.163636363636364,112.82352941176471,-20.78125,-33.0,8.636363636363637,406962,32075,559.0,46.0
4737,2020-07-14,NY,-3.357142857142857,10.654545454545454,138.125,-17.466666666666665,-33.295081967213115,8.571428571428571,407875,32092,913.0,17.0
4738,2020-07-15,NY,-3.0350877192982457,10.927272727272728,143.76470588235293,-17.59375,-32.31147540983606,8.160714285714286,408709,32115,834.0,23.0
4739,2020-07-16,NY,-5.910714285714286,9.928571428571429,105.13333333333334,-17.870967741935484,-32.950819672131146,9.357142857142858,409476,32133,767.0,18.0
4740,2020-07-17,NY,-10.610169491525424,7.696428571428571,93.47058823529412,-18.727272727272727,-33.63934426229508,9.50909090909091,410254,32147,778.0,14.0
4741,2020-07-18,NY,-10.0,9.018518518518519,149.0,-5.225806451612903,-9.114754098360656,1.162162162162162,411006,32167,752.0,20.0
4742,2020-07-19,NY,-4.222222222222222,2.6458333333333335,177.0,-11.5,-9.836065573770492,1.03125,411515,32187,509.0,20.0
4743,2020-07-20,NY,-3.517857142857143,8.49090909090909,102.8,-18.78787878787879,-33.459016393442624,8.418181818181818,412034,32203,519.0,16.0
4744,2020-07-21,NY,-4.56140350877193,6.892857142857143,132.8,-17.466666666666665,-33.09836065573771,8.49090909090909,412889,32218,855.0,15.0
4745,2020-03-09,OH,12.494117647058824,7.317647058823529,84.1875,8.875,1.9204545454545454,-0.5512820512820513,3,0,-412886.0,-32218.0
4746,2020-03-10,OH,8.767441860465116,7.188235294117647,13.142857142857142,5.775,0.4772727272727273,0.5454545454545454,3,0,0.0,0.0
4747,2020-03-11,OH,10.418604651162791,13.011764705882353,26.058823529411764,7.75,1.0795454545454546,-0.16666666666666666,4,0,1.0,0.0
4748,2020-03-12,OH,13.930232558139535,37.404761904761905,51.8235294117647,6.0,0.14772727272727273,-0.08974358974358974,5,0,1.0,0.0
4749,2020-03-13,OH,4.597701149425287,25.8953488372093,44.588235294117645,3.707317073170732,-2.6136363636363638,1.9333333333333333,13,0,8.0,0.0
4750,2020-03-14,OH,-5.0588235294117645,17.941860465116278,8.15,0.3076923076923077,-1.5476190476190477,3.473684210526316,26,0,13.0,0.0
4751,2020-03-15,OH,-1.7439024390243902,25.463414634146343,51.05263157894737,2.5641025641025643,-4.321428571428571,2.742857142857143,37,0,11.0,0.0
4752,2020-03-16,OH,-10.813953488372093,36.51807228915663,22.210526315789473,-0.425,-13.0,6.054054054054054,50,0,13.0,0.0
4753,2020-03-17,OH,-20.837209302325583,18.152941176470588,29.11111111111111,-0.65,-19.681818181818183,8.72972972972973,67,0,17.0,0.0
4754,2020-03-18,OH,-25.023255813953487,12.211764705882352,0.8421052631578947,-4.7073170731707314,-22.363636363636363,10.520547945205479,90,0,23.0,0.0
4755,2020-03-19,OH,-27.651162790697676,15.188235294117646,12.421052631578947,-6.475,-25.15909090909091,12.305555555555555,120,0,30.0,0.0
4756,2020-03-20,OH,-30.896551724137932,7.022988505747127,48.22222222222222,-9.5,-27.897727272727273,14.4,169,1,49.0,1.0
4757,2020-03-21,OH,-39.206896551724135,-0.08139534883720931,12.095238095238095,-11.794871794871796,-21.36904761904762,11.272727272727273,247,3,78.0,2.0
4758,2020-03-22,OH,-31.58139534883721,7.759036144578313,68.21052631578948,-13.282051282051283,-24.40963855421687,8.09375,351,3,104.0,0.0
4759,2020-03-23,OH,-28.802325581395348,5.152941176470589,4.7894736842105265,-13.75,-32.73863636363637,14.44927536231884,444,6,93.0,3.0
4760,2020-03-24,OH,-48.616279069767444,-23.488372093023255,12.894736842105264,-18.775,-41.76136363636363,19.029411764705884,564,8,120.0,2.0
4761,2020-03-25,OH,-40.53488372093023,-16.929411764705883,94.38461538461539,-16.30952380952381,-42.39772727272727,18.0,707,11,143.0,3.0
4762,2020-03-26,OH,-37.83720930232558,-13.91764705882353,96.61538461538461,-19.0,-42.88636363636363,18.441176470588236,867,15,160.0,4.0
4763,2020-03-27,OH,-43.28409090909091,-16.689655172413794,24.15,-24.13953488372093,-42.875,21.28787878787879,1144,22,277.0,7.0
4764,2020-03-28,OH,-45.206896551724135,-17.22093023255814,25.210526315789473,-26.487179487179485,-31.202380952380953,14.064516129032258,1406,25,262.0,3.0
4765,2020-03-29,OH,-37.694117647058825,-16.105882352941176,120.07142857142857,-24.666666666666668,-32.023809523809526,9.7,1665,30,259.0,5.0
4766,2020-03-30,OH,-37.127906976744185,-15.183908045977011,9.65,-21.29268292682927,-42.23863636363637,18.0,1933,40,268.0,10.0
4767,2020-03-31,OH,-37.04651162790697,-12.848837209302326,10.1,-18.571428571428573,-43.86363636363637,18.602941176470587,2199,55,266.0,15.0
4768,2020-04-01,OH,-33.93023255813954,-5.823529411764706,25.0,-18.348837209302324,-44.02272727272727,18.441176470588236,2548,65,349.0,10.0
4769,2020-04-02,OH,-31.953488372093023,-2.835294117647059,79.3076923076923,-19.674418604651162,-44.27272727272727,18.36764705882353,2903,81,355.0,16.0
4770,2020-04-03,OH,-32.2183908045977,-1.7701149425287357,94.71428571428571,-23.0,-43.72727272727273,19.149253731343283,3312,91,409.0,10.0
4771,2020-04-04,OH,-36.52325581395349,-1.9651162790697674,119.4,-23.2,-30.904761904761905,11.774193548387096,3739,102,427.0,11.0
